40.0 APEX_CODE,FINEST;APEX_PROFILING,INFO;CALLOUT,INFO;DB,INFO;SYSTEM,DEBUG;VALIDATION,INFO;VISUALFORCE,INFO;WAVE,INFO;WORKFLOW,INFO
08:14:00.0 (333337)|USER_INFO|[EXTERNAL]|0057F000000SZkg|test-d_masalsky@twistellar.com|Pacific Standard Time|GMT-07:00
08:14:00.0 (378947)|EXECUTION_STARTED
08:14:00.0 (383214)|CODE_UNIT_STARTED|[EXTERNAL]|01p7F000008eSte|RSS
08:14:05.962 (6231518707)|METHOD_ENTRY|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6231633589)|METHOD_EXIT|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6231948582)|METHOD_EXIT|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6233266037)|METHOD_EXIT|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6233520632)|METHOD_ENTRY|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6236410464)|METHOD_ENTRY|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6236561272)|METHOD_ENTRY|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6236677092)|METHOD_EXIT|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6236927641)|METHOD_EXIT|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6237375206)|METHOD_EXIT|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6237614483)|METHOD_ENTRY|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6240533107)|METHOD_ENTRY|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6240681360)|METHOD_ENTRY|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6240801744)|METHOD_EXIT|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6241066091)|METHOD_EXIT|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6241529648)|METHOD_EXIT|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6241784740)|METHOD_ENTRY|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6244803227)|METHOD_ENTRY|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6244978636)|METHOD_ENTRY|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6245109553)|METHOD_EXIT|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6245366711)|METHOD_EXIT|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6245833688)|METHOD_EXIT|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6246111193)|METHOD_ENTRY|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6249096844)|METHOD_ENTRY|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6249248012)|METHOD_ENTRY|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6249368632)|METHOD_EXIT|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6249631848)|METHOD_EXIT|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6250298869)|METHOD_EXIT|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6250555976)|METHOD_ENTRY|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6253497965)|METHOD_ENTRY|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6253646430)|METHOD_ENTRY|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6253766003)|METHOD_EXIT|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6254020372)|METHOD_EXIT|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6254672345)|METHOD_EXIT|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6254971223)|METHOD_ENTRY|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6258041590)|METHOD_ENTRY|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6258190721)|METHOD_ENTRY|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6258314006)|METHOD_EXIT|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6258585579)|METHOD_EXIT|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6259970907)|METHOD_EXIT|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6260219363)|METHOD_ENTRY|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6263176926)|METHOD_ENTRY|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6263323297)|METHOD_ENTRY|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6263451051)|METHOD_EXIT|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6263714157)|METHOD_EXIT|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6264167898)|METHOD_EXIT|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6264512470)|METHOD_ENTRY|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6270402630)|METHOD_ENTRY|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6270585239)|METHOD_ENTRY|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6270725268)|METHOD_EXIT|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6270992603)|METHOD_EXIT|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6272109653)|METHOD_EXIT|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6272378424)|METHOD_ENTRY|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6275345521)|METHOD_ENTRY|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6275505946)|METHOD_ENTRY|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6275624432)|METHOD_EXIT|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6275886705)|METHOD_EXIT|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6276343918)|METHOD_EXIT|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6276618356)|METHOD_ENTRY|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6279600418)|METHOD_ENTRY|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6279750771)|METHOD_ENTRY|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6279866458)|METHOD_EXIT|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6280128273)|METHOD_EXIT|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6280588789)|METHOD_EXIT|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
08:14:05.962 (6280855783)|METHOD_ENTRY|[35]|01p7F000008eSte|RSS.convertFeedToBlogPost(dom.XmlNode)
*** Skipped 3227938 bytes of detailed log
08:14:05.962 (6282596050)|HEAP_ALLOCATE|[57]|Bytes:6
08:14:05.962 (6282643449)|VARIABLE_ASSIGNMENT|[57]|this.authorName__c|"TUT.BY"|0xa739452
08:14:05.962 (6282663733)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6282672713)|HEAP_ALLOCATE|[55]|Bytes:4
08:14:05.962 (6282678088)|VARIABLE_SCOPE_BEGIN|[55]|channel|dom.XmlNode|true|false
08:14:05.962 (6282706277)|VARIABLE_ASSIGNMENT|[55]|channel|"XMLNode[TEXT,null,null,null,null,null,\n\t\t\t,]"|0x354c60c6
08:14:05.962 (6282721521)|STATEMENT_EXECUTE|[56]
08:14:05.962 (6282729038)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6282736692)|HEAP_ALLOCATE|[55]|Bytes:30
08:14:05.962 (6282741654)|VARIABLE_SCOPE_BEGIN|[55]|channel|dom.XmlNode|true|false
08:14:05.962 (6282771782)|VARIABLE_ASSIGNMENT|[55]|channel|"XMLNode[ELEMENT,uri,http://www.w3.org/2005/Atom,null,null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/author/490~613.html,]],null,]"|0x1b89ce94
08:14:05.962 (6282784222)|HEAP_ALLOCATE|[56]|Bytes:3
08:14:05.962 (6282793978)|STATEMENT_EXECUTE|[56]
08:14:05.962 (6282802946)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6282811206)|HEAP_ALLOCATE|[55]|Bytes:3
08:14:05.962 (6282815697)|VARIABLE_SCOPE_BEGIN|[55]|channel|dom.XmlNode|true|false
08:14:05.962 (6282844235)|VARIABLE_ASSIGNMENT|[55]|channel|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x3c7b21a5
08:14:05.962 (6282856609)|STATEMENT_EXECUTE|[56]
08:14:05.962 (6282862827)|HEAP_ALLOCATE|[55]|Bytes:5
08:14:05.962 (6282871230)|VARIABLE_ASSIGNMENT|[55]|channel|null|
08:14:05.962 (6282878125)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6282884696)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6282891136)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6282921503)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x2d7d7a0
08:14:05.962 (6282927614)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6282935683)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6282939194)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6282942619)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6282945923)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6282949274)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6282952848)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6282959167)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6282969791)|HEAP_ALLOCATE|[45]|Bytes:44
08:14:05.962 (6282975035)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6283006564)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,category,null,[common.apex.api.dom.XmlNode$Attribute@3c8de492],null,[XMLNode[TEXT,null,null,null,null,null,Деньги и власть,]],null,]"|0x54cbcd6c
08:14:05.962 (6283014990)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6283021755)|HEAP_ALLOCATE|[46]|Bytes:8
08:14:05.962 (6283030751)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6283033853)|HEAP_ALLOCATE|[47]|Bytes:8
08:14:05.962 (6283039698)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6283042507)|HEAP_ALLOCATE|[51]|Bytes:8
08:14:05.962 (6283047634)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6283050339)|HEAP_ALLOCATE|[52]|Bytes:8
08:14:05.962 (6283057496)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6283058600)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6283061814)|HEAP_ALLOCATE|[52]|Bytes:15
08:14:05.962 (6283095090)|VARIABLE_ASSIGNMENT|[52]|this.category__c|"Деньги и власть"|0xa739452
08:14:05.962 (6283105768)|HEAP_ALLOCATE|[53]|Bytes:8
08:14:05.962 (6283113757)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6283116619)|HEAP_ALLOCATE|[54]|Bytes:8
08:14:05.962 (6283122881)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6283130254)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6283138602)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6283144749)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6283179330)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x163540f
08:14:05.962 (6283185626)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6283193885)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6283197361)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6283200730)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6283204011)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6283207483)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6283210906)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6283219114)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6283229609)|HEAP_ALLOCATE|[45]|Bytes:84
08:14:05.962 (6283234731)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6283269676)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,enclosure,null,[common.apex.api.dom.XmlNode$Attribute@6532789b, common.apex.api.dom.XmlNode$Attribute@4c455c6a, common.apex.api.dom.XmlNode$Attribute@c201ad9],null,null,null,]"|0x64f02b8f
08:14:05.962 (6283277463)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6283284319)|HEAP_ALLOCATE|[46]|Bytes:9
08:14:05.962 (6283293381)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6283296561)|HEAP_ALLOCATE|[47]|Bytes:9
08:14:05.962 (6283302313)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6283306511)|HEAP_ALLOCATE|[51]|Bytes:9
08:14:05.962 (6283314024)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6283316963)|HEAP_ALLOCATE|[52]|Bytes:9
08:14:05.962 (6283322499)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6283325279)|HEAP_ALLOCATE|[53]|Bytes:9
08:14:05.962 (6283330585)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6283337690)|HEAP_ALLOCATE|[54]|Bytes:9
08:14:05.962 (6283343712)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6283350219)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6283357764)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6283362393)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6283387246)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x58268a66
08:14:05.962 (6283393521)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6283402963)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6283406583)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6283409857)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6283413221)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6283416582)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6283419981)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6283431556)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6283443435)|HEAP_ALLOCATE|[45]|Bytes:19
08:14:05.962 (6283448511)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6283482536)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,guid,null,[common.apex.api.dom.XmlNode$Attribute@5f5ac6bb],null,[XMLNode[TEXT,null,null,null,null,null,https://news.tut.by/economics/560765.html?utm_campaign=news-feed,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_medium=rss,], XMLNode[TEXT,null,null,null,null,null,&,], XMLNode[TEXT,null,null,null,null,null,utm_source=rss-news,]],null,]"|0x528c8ca3
08:14:05.962 (6283495615)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6283502978)|HEAP_ALLOCATE|[46]|Bytes:4
08:14:05.962 (6283512272)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6283515409)|HEAP_ALLOCATE|[47]|Bytes:4
08:14:05.962 (6283527304)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6283530299)|HEAP_ALLOCATE|[51]|Bytes:4
08:14:05.962 (6283535758)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6283538473)|HEAP_ALLOCATE|[52]|Bytes:4
08:14:05.962 (6283543572)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6283546184)|HEAP_ALLOCATE|[53]|Bytes:4
08:14:05.962 (6283551270)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6283553846)|HEAP_ALLOCATE|[54]|Bytes:4
08:14:05.962 (6283559062)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6283565452)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6283576369)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6283581206)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6283609650)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x495469d1
08:14:05.962 (6283615317)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6283622812)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6283626254)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6283629494)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6283632727)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6283636040)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6283639281)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6283645048)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6283652655)|HEAP_ALLOCATE|[45]|Bytes:7
08:14:05.962 (6283657119)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6283684953)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,pubDate,null,null,null,[XMLNode[TEXT,null,null,null,null,null,Mon, 18 Sep 2017 14:29:00 +0300,]],null,]"|0x2c9d9f27
08:14:05.962 (6283696978)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6283703933)|HEAP_ALLOCATE|[46]|Bytes:7
08:14:05.962 (6283712760)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6283715945)|HEAP_ALLOCATE|[47]|Bytes:7
08:14:05.962 (6283721354)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6283723979)|HEAP_ALLOCATE|[51]|Bytes:7
08:14:05.962 (6283730980)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6283732180)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6283736195)|HEAP_ALLOCATE|[51]|Bytes:31
08:14:05.962 (6283746881)|METHOD_ENTRY|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6283753021)|VARIABLE_SCOPE_BEGIN|[63]|this|RSS|true|false
08:14:05.962 (6283771217)|VARIABLE_ASSIGNMENT|[63]|this|{}|0x5d77c19c
08:14:05.962 (6283776639)|VARIABLE_SCOPE_BEGIN|[63]|pubDate|String|false|false
08:14:05.962 (6283784671)|VARIABLE_ASSIGNMENT|[63]|pubDate|"Mon, 18 Sep 2017 14: (11 more) ..."
08:14:05.962 (6283789687)|STATEMENT_EXECUTE|[63]
08:14:05.962 (6283790899)|STATEMENT_EXECUTE|[64]
08:14:05.962 (6283806371)|HEAP_ALLOCATE|[64]|Bytes:2
08:14:05.962 (6283819820)|HEAP_ALLOCATE|[64]|Bytes:2
08:14:05.962 (6283837066)|VARIABLE_SCOPE_BEGIN|[64]|day|Integer|false|false
08:14:05.962 (6283843599)|HEAP_ALLOCATE|[64]|Bytes:4
08:14:05.962 (6283849242)|VARIABLE_ASSIGNMENT|[64]|day|18
08:14:05.962 (6283853027)|STATEMENT_EXECUTE|[65]
08:14:05.962 (6283860656)|HEAP_ALLOCATE|[65]|Bytes:3
08:14:05.962 (6283871959)|HEAP_ALLOCATE|[65]|Bytes:3
08:14:05.962 (6283881897)|METHOD_ENTRY|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6283886708)|VARIABLE_SCOPE_BEGIN|[73]|this|RSS|true|false
08:14:05.962 (6283898209)|VARIABLE_ASSIGNMENT|[73]|this|{}|0x5d77c19c
08:14:05.962 (6283902482)|VARIABLE_SCOPE_BEGIN|[73]|month|String|false|false
08:14:05.962 (6283909177)|VARIABLE_ASSIGNMENT|[73]|month|"Sep"
08:14:05.962 (6283913427)|STATEMENT_EXECUTE|[74]
08:14:05.962 (6283914661)|STATEMENT_EXECUTE|[75]
08:14:05.962 (6283925753)|HEAP_ALLOCATE|[75]|Bytes:3
08:14:05.962 (6283938297)|HEAP_ALLOCATE|[75]|Bytes:3
08:14:05.962 (6283947007)|VARIABLE_SCOPE_BEGIN|[75]|thisMonth|String|false|false
08:14:05.962 (6283958432)|VARIABLE_ASSIGNMENT|[75]|thisMonth|"sep"
08:14:05.962 (6283994241)|STATEMENT_EXECUTE|[84]
08:14:05.962 (6283999927)|METHOD_EXIT|[65]|01p7F000008eSte|RSS.getMonthIndex(String)
08:14:05.962 (6284007051)|VARIABLE_SCOPE_BEGIN|[65]|month|Integer|false|false
08:14:05.962 (6284013778)|HEAP_ALLOCATE|[65]|Bytes:4
08:14:05.962 (6284018500)|VARIABLE_ASSIGNMENT|[65]|month|9
08:14:05.962 (6284021698)|STATEMENT_EXECUTE|[66]
08:14:05.962 (6284034748)|HEAP_ALLOCATE|[66]|Bytes:4
08:14:05.962 (6284046508)|HEAP_ALLOCATE|[66]|Bytes:4
08:14:05.962 (6284062493)|VARIABLE_SCOPE_BEGIN|[66]|year|Integer|false|false
08:14:05.962 (6284067921)|HEAP_ALLOCATE|[66]|Bytes:4
08:14:05.962 (6284071959)|VARIABLE_ASSIGNMENT|[66]|year|2017
08:14:05.962 (6284075139)|STATEMENT_EXECUTE|[67]
08:14:05.962 (6284082442)|HEAP_ALLOCATE|[67]|Bytes:2
08:14:05.962 (6284096429)|HEAP_ALLOCATE|[67]|Bytes:2
08:14:05.962 (6284112298)|VARIABLE_SCOPE_BEGIN|[67]|hour|Integer|false|false
08:14:05.962 (6284120896)|HEAP_ALLOCATE|[67]|Bytes:4
08:14:05.962 (6284124998)|VARIABLE_ASSIGNMENT|[67]|hour|14
08:14:05.962 (6284128164)|STATEMENT_EXECUTE|[68]
08:14:05.962 (6284135433)|HEAP_ALLOCATE|[68]|Bytes:2
08:14:05.962 (6284146379)|HEAP_ALLOCATE|[68]|Bytes:2
08:14:05.962 (6284161184)|VARIABLE_SCOPE_BEGIN|[68]|minute|Integer|false|false
08:14:05.962 (6284166422)|HEAP_ALLOCATE|[68]|Bytes:4
08:14:05.962 (6284170344)|VARIABLE_ASSIGNMENT|[68]|minute|29
08:14:05.962 (6284175177)|STATEMENT_EXECUTE|[69]
08:14:05.962 (6284183543)|HEAP_ALLOCATE|[69]|Bytes:2
08:14:05.962 (6284194960)|HEAP_ALLOCATE|[69]|Bytes:2
08:14:05.962 (6284214684)|VARIABLE_SCOPE_BEGIN|[69]|second|Integer|false|false
08:14:05.962 (6284219910)|HEAP_ALLOCATE|[69]|Bytes:4
08:14:05.962 (6284224038)|VARIABLE_ASSIGNMENT|[69]|second|0
08:14:05.962 (6284227442)|STATEMENT_EXECUTE|[70]
08:14:05.962 (6284240653)|HEAP_ALLOCATE|[70]|Bytes:56
08:14:05.962 (6284249461)|METHOD_EXIT|[51]|01p7F000008eSte|RSS.getDate(String)
08:14:05.962 (6284300819)|VARIABLE_ASSIGNMENT|[51]|this.published__c|"2017-09-18T14:29:00.000Z"|0xa739452
08:14:05.962 (6284315164)|HEAP_ALLOCATE|[52]|Bytes:7
08:14:05.962 (6284328656)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6284332773)|HEAP_ALLOCATE|[53]|Bytes:7
08:14:05.962 (6284340016)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6284343046)|HEAP_ALLOCATE|[54]|Bytes:7
08:14:05.962 (6284348838)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6284363131)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6284374109)|HEAP_ALLOCATE|[45]|Bytes:3
08:14:05.962 (6284380280)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6284413214)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t\t,]"|0x1cabd5b4
08:14:05.962 (6284419361)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6284430521)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6284438163)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6284441727)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6284445282)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6284453702)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6284457091)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6284464280)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6284473935)|HEAP_ALLOCATE|[45]|Bytes:141
08:14:05.962 (6284479610)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6284520992)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[ELEMENT,content,http://search.yahoo.com/mrss/,[common.apex.api.dom.XmlNode$Attribute@295a8b6b, common.apex.api.dom.XmlNode$Attribute@4f1a2426, common.apex.api.dom.XmlNode$Attribute@43e019ce, common.apex.api.dom.XmlNode$Attribute@4a867017, common.apex.api.dom.XmlNode$Attribute@377abbff, common.apex.api.dom.XmlNode$Attribute@295f9222],null,null,null,]"|0x5c0f05a1
08:14:05.962 (6284532566)|STATEMENT_EXECUTE|[45]
08:14:05.962 (6284540412)|HEAP_ALLOCATE|[46]|Bytes:7
08:14:05.962 (6284550176)|STATEMENT_EXECUTE|[46]
08:14:05.962 (6284553287)|HEAP_ALLOCATE|[47]|Bytes:7
08:14:05.962 (6284559226)|STATEMENT_EXECUTE|[47]
08:14:05.962 (6284562030)|HEAP_ALLOCATE|[51]|Bytes:7
08:14:05.962 (6284567166)|STATEMENT_EXECUTE|[51]
08:14:05.962 (6284569779)|HEAP_ALLOCATE|[52]|Bytes:7
08:14:05.962 (6284575141)|STATEMENT_EXECUTE|[52]
08:14:05.962 (6284577741)|HEAP_ALLOCATE|[53]|Bytes:7
08:14:05.962 (6284582889)|STATEMENT_EXECUTE|[53]
08:14:05.962 (6284585592)|HEAP_ALLOCATE|[54]|Bytes:7
08:14:05.962 (6284591062)|STATEMENT_EXECUTE|[54]
08:14:05.962 (6284597550)|HEAP_ALLOCATE|[45]|Bytes:5
08:14:05.962 (6284604995)|HEAP_ALLOCATE|[45]|Bytes:2
08:14:05.962 (6284609681)|VARIABLE_SCOPE_BEGIN|[45]|child|dom.XmlNode|true|false
08:14:05.962 (6284637233)|VARIABLE_ASSIGNMENT|[45]|child|"XMLNode[TEXT,null,null,null,null,null,\n\t,]"|0x3e42345d
